,X,Y,Bed
1500,-300000.0,-1797500.0,346.0833475830002
1501,-299500.0,-1797500.0,406.5238247442384
1502,-299000.0,-1797500.0,297.92498041019616
1503,-298500.0,-1797500.0,406.8956533514954
1504,-298000.0,-1797500.0,256.5377209599821
1505,-297500.0,-1797500.0,272.6157160365253
1506,-297000.0,-1797500.0,276.971152925572
1507,-296500.0,-1797500.0,305.5710038717504
1508,-296000.0,-1797500.0,255.60818040031427
1509,-295500.0,-1797500.0,301.3475415210899
1510,-295000.0,-1797500.0,187.5944892848105
1511,-294500.0,-1797500.0,129.5570271880723
1512,-294000.0,-1797500.0,278.8399921154441
1513,-293500.0,-1797500.0,228.67625620136727
1514,-293000.0,-1797500.0,92.18854131163752
1515,-292500.0,-1797500.0,220.32680940663727
1516,-292000.0,-1797500.0,242.7475329901069
1517,-291500.0,-1797500.0,288.220749984864
1518,-291000.0,-1797500.0,377.8759218883466
1519,-290500.0,-1797500.0,323.48539709586754
1520,-290000.0,-1797500.0,227.43641127097328
1521,-289500.0,-1797500.0,349.04517065157586
1522,-289000.0,-1797500.0,238.66053854528948
1523,-288500.0,-1797500.0,194.8844501876736
1524,-288000.0,-1797500.0,10.563242332372726
1525,-287500.0,-1797500.0,248.46759308923976
1526,-287000.0,-1797500.0,377.6111458448521
1527,-286500.0,-1797500.0,351.9975867126531
1528,-286000.0,-1797500.0,291.5279627222676
1529,-285500.0,-1797500.0,418.2945473917715
1530,-285000.0,-1797500.0,385.6985218029919
1531,-284500.0,-1797500.0,297.49818918995845
1532,-284000.0,-1797500.0,278.1973754857558
1533,-283500.0,-1797500.0,344.618853647227
1534,-283000.0,-1797500.0,385.1083083072077
1535,-282500.0,-1797500.0,435.6624717849782
1536,-282000.0,-1797500.0,348.87810592363155
1537,-281500.0,-1797500.0,305.00549561351
1538,-281000.0,-1797500.0,441.8150300931724
1539,-280500.0,-1797500.0,427.185781666097
1540,-280000.0,-1797500.0,443.0408548218547
1541,-279500.0,-1797500.0,454.51711099244574
1542,-279000.0,-1797500.0,404.3073924252784
1543,-278500.0,-1797500.0,390.11280733658816
1544,-278000.0,-1797500.0,468.5381134884495
1545,-277500.0,-1797500.0,449.530766384317
1546,-277000.0,-1797500.0,444.2926777899765
1547,-276500.0,-1797500.0,425.0764408892566
1548,-276000.0,-1797500.0,429.9892136320913
1549,-275500.0,-1797500.0,428.37843467281607
1550,-275000.0,-1797500.0,344.2490009685432
1551,-274500.0,-1797500.0,131.59937760351409
1552,-274000.0,-1797500.0,179.08580504687373
1553,-273500.0,-1797500.0,104.59152558388789
1554,-273000.0,-1797500.0,86.79263000283314
1555,-272500.0,-1797500.0,111.37984459660676
1556,-272000.0,-1797500.0,-60.06429229232627
1557,-271500.0,-1797500.0,147.09405974113272
1558,-271000.0,-1797500.0,154.14257898472138
1559,-270500.0,-1797500.0,311.06685372131875
1560,-270000.0,-1797500.0,251.7249024834737
1561,-269500.0,-1797500.0,188.0375079268277
1562,-269000.0,-1797500.0,350.97827190372544
1563,-268500.0,-1797500.0,406.1415710832773
1564,-268000.0,-1797500.0,278.6467308479524
1565,-267500.0,-1797500.0,323.8407580275178
1566,-267000.0,-1797500.0,284.8830794580694
1567,-266500.0,-1797500.0,170.30548536886926
1568,-266000.0,-1797500.0,68.2848370396491
1569,-265500.0,-1797500.0,84.38177978248373
1570,-265000.0,-1797500.0,272.32162453848827
1571,-264500.0,-1797500.0,332.9968125346924
1572,-264000.0,-1797500.0,279.56332075182905
1573,-263500.0,-1797500.0,158.6569910582808
1574,-263000.0,-1797500.0,106.92703917280424
1575,-262500.0,-1797500.0,120.581910190691
1576,-262000.0,-1797500.0,190.35671316762276
1577,-261500.0,-1797500.0,-37.29206829722967
1578,-261000.0,-1797500.0,102.60381587286216
1579,-260500.0,-1797500.0,173.48283304938357
1580,-260000.0,-1797500.0,348.07497104276064
1581,-259500.0,-1797500.0,383.5795213806167
1582,-259000.0,-1797500.0,372.6666156548273
1583,-258500.0,-1797500.0,249.3827903275151
1584,-258000.0,-1797500.0,316.28494031680924
1585,-257500.0,-1797500.0,408.8381590595704
1586,-257000.0,-1797500.0,347.5059199471071
1587,-256500.0,-1797500.0,242.99740634707464
1588,-256000.0,-1797500.0,385.2393563228461
1589,-255500.0,-1797500.0,420.2765859288496
1590,-255000.0,-1797500.0,407.24666192288606
1591,-254500.0,-1797500.0,381.42596403708666
1592,-254000.0,-1797500.0,287.13262899770285
1593,-253500.0,-1797500.0,290.17908104841206
1594,-253000.0,-1797500.0,359.6567433267372
1595,-252500.0,-1797500.0,343.7130619906953
1596,-252000.0,-1797500.0,402.3016169068356
1597,-251500.0,-1797500.0,314.5056552559303
1598,-251000.0,-1797500.0,342.90751390519733
1599,-250500.0,-1797500.0,333.66474208558765
1600,-250000.0,-1797500.0,387.92725266625246
1601,-249500.0,-1797500.0,394.9087774460649
1602,-249000.0,-1797500.0,473.2472341347378
1603,-248500.0,-1797500.0,479.5533754824984
1604,-248000.0,-1797500.0,465.5083261927859
1605,-247500.0,-1797500.0,480.1269379776763
1606,-247000.0,-1797500.0,467.942464088388
1607,-246500.0,-1797500.0,437.9102246966536
1608,-246000.0,-1797500.0,329.9748164602243
1609,-245500.0,-1797500.0,391.354983816464
1610,-245000.0,-1797500.0,261.97676766564894
1611,-244500.0,-1797500.0,181.26503831082996
1612,-244000.0,-1797500.0,279.98784637851446
1613,-243500.0,-1797500.0,193.4828641347225
1614,-243000.0,-1797500.0,302.01793287523645
1615,-242500.0,-1797500.0,340.30160180499445
1616,-242000.0,-1797500.0,314.3417732082182
1617,-241500.0,-1797500.0,283.27089335767346
1618,-241000.0,-1797500.0,180.39055417823408
1619,-240500.0,-1797500.0,42.13358233211373
1620,-240000.0,-1797500.0,110.31154004210322
1621,-239500.0,-1797500.0,98.85057234246555
1622,-239000.0,-1797500.0,334.1201968017897
1623,-238500.0,-1797500.0,297.68797730189755
1624,-238000.0,-1797500.0,379.6379112764312
1625,-237500.0,-1797500.0,357.8895547503572
1626,-237000.0,-1797500.0,352.31730284083824
1627,-236500.0,-1797500.0,291.1749818359976
1628,-236000.0,-1797500.0,181.140483339998
1629,-235500.0,-1797500.0,227.23063959433836
1630,-235000.0,-1797500.0,307.66366066911047
1631,-234500.0,-1797500.0,204.71727542397764
1632,-234000.0,-1797500.0,140.2161464651389
1633,-233500.0,-1797500.0,166.73752625484414
1634,-233000.0,-1797500.0,228.6385170802461
1635,-232500.0,-1797500.0,100.728090622965
1636,-232000.0,-1797500.0,233.76011383397133
1637,-231500.0,-1797500.0,177.669928802984
1638,-231000.0,-1797500.0,295.43185305735506
1639,-230500.0,-1797500.0,286.0213987275719
1640,-230000.0,-1797500.0,214.00440090050935
1641,-229500.0,-1797500.0,200.0587527177368
1642,-229000.0,-1797500.0,270.9262818504956
1643,-228500.0,-1797500.0,357.216976296941
1644,-228000.0,-1797500.0,319.3489884449782
1645,-227500.0,-1797500.0,404.5450045633818
1646,-227000.0,-1797500.0,401.5441652080864
1647,-226500.0,-1797500.0,418.3512266372885
1648,-226000.0,-1797500.0,397.8856450155998
1649,-225500.0,-1797500.0,443.0948880571783
1650,-225000.0,-1797500.0,346.5381619911132
1651,-224500.0,-1797500.0,326.9287509733164
1652,-224000.0,-1797500.0,381.3766621523672
1653,-223500.0,-1797500.0,257.20069007620475
1654,-223000.0,-1797500.0,181.5630979438368
1655,-222500.0,-1797500.0,300.8469359065464
1656,-222000.0,-1797500.0,347.45449135356
1657,-221500.0,-1797500.0,418.758634158187
1658,-221000.0,-1797500.0,457.628057982797
1659,-220500.0,-1797500.0,416.9436620467587
1660,-220000.0,-1797500.0,448.2919285935109
1661,-219500.0,-1797500.0,459.6663300759094
1662,-219000.0,-1797500.0,421.447010582034
1663,-218500.0,-1797500.0,366.21970693316274
1664,-218000.0,-1797500.0,397.4106069907394
1665,-217500.0,-1797500.0,372.4959501239217
1666,-217000.0,-1797500.0,369.63497134075584
1667,-216500.0,-1797500.0,285.2906760229486
1668,-216000.0,-1797500.0,315.15992390058886
1669,-215500.0,-1797500.0,245.69732392887963
1670,-215000.0,-1797500.0,338.41287078878537
1671,-214500.0,-1797500.0,384.9758034756417
1672,-214000.0,-1797500.0,339.0615189014944
